peraturan1,peraturan2,sumber1,sumber2,similaritas
"Dalam hal Piutang Negara dalam satuan mata uang asing, nilai piutang yang dihapuskan secara mutlak adalah nilai yang setara dengan nilai sebagaimana dimaksud pada ayat (9) dengan kurs tengah Bank Indonesia yang berlaku pada 3 (tiga) hari sebelum tanggal surat pengajuan usul penghapusan oleh Menteri/Pimpinan Lembaga.","Dalam hal Piutang Negara dalam satuan mata uang asing, nilai piutang yang dihapuskan secara mutlak adalah nilai yang setara dengan nilai sebagaimana dimaksud pada ayat (8) dengan kurs tengah Bank Indonesia yang berlaku pada 1 (satu) hari setelah tanggal surat pengajuan usul penghapusan oleh Menteri/Pimpinan Lembaga.",pp-14-2005-3.pdf - Google Drive,,kontradiksi
Piutang Daerah yang akan dihapuskan secara mutlak sebagaimana dimaksud dalam Pasal 10 diusulkan oleh Pejabat Pengelola Keuangan Daerah yang berpiutang kepada Gubernur/Walikota/Bupati setelah mendapat pertimbangan dari Kantor Wilayah Direktorat Jenderal Piutang dan Lelang Negara yang wilayah kerjanya meliputi wilayah kerja Gubernur/Walikota/Bupati yang bersangkutan.,Piutang Daerah yang akan dihapuskan secara mutlak sebagaimana dimaksud dalam Pasal 10 diusulkan oleh Pejabat Pengelola Keuangan Daerah yang berpiutang kepada Gubernur/Walikota/Bupati setelah mendapat pertimbangan dari Kantor Wilayah Direktorat Jenderal Piutang dan Lelang Negara yang wilayah kerjanya meliputi wilayah kerja Pejabat Pengelola Keuangan Daerah yang bersangkutan.,pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Penghapusan Secara Mutlak atas Piutang Negara/Daerah dari pembukuan dilaksanakan dengan ketentuan: a. diajukan setelah lewat waktu 2 (dua) tahun sejak tanggal penetapan Penghapusan Secara Bersyarat piutang dimaksud; dan b. Penanggung Utang tetap tidak mempunyai kemampuan untuk menyelesaikan sisa kewajibannya, yang dibuktikan dengan keterangan dari Aparat/Pejabat yang berwenang.","Penghapusan Mutlak atas Utang Pemerintah/Daerah dari pencatatan dilaksanakan dengan ketentuan: a. diajukan setelah melewati waktu 2 (dua) tahun sejak tanggal penetapan Penghapusan Bersyarat utang tersebut; dan b. Penanggung Utang tetap tidak mempunyai kemampuan untuk melunasi sisa kewajibannya, yang dibuktikan dengan keterangan dari Aparat/Pejabat yang berwenang.",pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Piutang Negara yang bersumber dari penerusan Pinjaman Luar Negeri/Rekening Dana Investasi/Rekening Pembangunan Daerah, dapat dilakukan penghapusan secara bersyarat atau mutlak sebagaimana dimaksud dalam Pasal 2.","Utang Negara yang bersumber dari penerusan Pinjaman Luar Negeri/Rekening Dana Investasi/Rekening Pembangunan Daerah, dapat dilakukan penghapusan secara sukarela atau wajib sebagaimana dimaksud dalam Pasal 2.",pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Penghapusan Secara Bersyarat atas Piutang Negara sebagaimana dimaksud dalam Pasal 14, dilaksanakan setelah terbitnya Surat Menteri Keuangan mengenai persetujuan pemberian program optimalisasi penyelesaian Piutang Negara kepada Penanggung Utang.",Penghapusan Mutlak atas Utang Negara sebagaimana dimaksud dalam Pasal 15 dilaksanakan sebelum terbitnya Surat Menteri Keuangan mengenai persetujuan pemberian program optimalisasi penyelesaian Utang Negara kepada Penanggung Utang.,pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Dalam hal Piutang Negara yang berasal dari penerusan Pinjaman Luar Negeri/Rekening Dana Investasi/Rekening Pembangunan Daerah akan dilakukan penghapusan sebagaimana dimaksud dalam Pasal 14, Menteri Keuangan terlebih dahulu melakukan upaya optimalisasi tingkat penyelesaian Piutang Negara dimaksud.","Sebagaimana dimaksud dalam Pasal 14, Menteri Keuangan akan melakukan upaya optimalisasi peningkatan tingkat penyelesaian Piutang Negara yang berasal dari penerusan Pinjaman Luar Negeri/Rekening Dana Investasi/Rekening Pembangunan Daerah sebelum dilakukan penghapusan.",pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Optimalisasi tingkat penyelesaian Piutang Negara sebagaimana dimaksud pada ayat (16), dilakukan dengan cara restrukturisasi utang, antara lain: a. penjadwalan kembali pembayaran utang pokok, bunga, denda, dan/atau ongkos-ongkos lainnya; b. perubahan persyaratan utang; dan/atau c. penghapusan.","Pada ayat (16), optimalisasi tingkat penyelesaian Piutang Negara dilakukan melalui Voting terhadap utang, yang antara lain mencakup: a. penjadwalan ulang pembayaran utang pokok, bunga, denda, dan/atau ongkos-ongkos lainnya; b. perubahan persyaratan utang; serta c. penghapusan.",pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Penetapan penanggung utang yang telah memenuhi syarat sebagaimana dimaksud pada ayat (16) untuk diberikan restrukturisasi utang sebagaimana dimaksud pada ayat (17), ditetapkan oleh Menteri Keuangan.",Menteri Keuangan menetapkan penanggung utang yang telah memenuhi syarat sebagaimana dimaksud pada ayat (16) untuk diberikan restrukturisasi utang sebagaimana dijelaskan pada ayat (17).,pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Ketentuan lebih lanjut mengenai tata cara optimalisasi penyelesaian Piutang Negara sebagaimana dimaksud dalam Pasal 16 ayat (3), ditetapkan dengan Peraturan Menteri Keuangan.",Menteri Keuangan tidak menetapkan ketentuan lebih lanjut mengenai tata cara optimalisasi penyelesaian Piutang Negara sebagaimana dimaksud dalam Pasal 16 ayat (3) melalui Peraturan Menteri Keuangan.,pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Dalam hal Penanggung Utang atas Piutang Negara yang bersumber dari penerusan Pinjaman Luar Negeri/Rekening Dana Investasi/Rekening Pembangunan Daerah selain Penanggung Utang sebagaimana dimaksud dalam Pasal 16 ayat (2), tata cara optimalisasi penyelesaian Piutang Negara dimaksud diatur lebih lanjut dengan Peraturan Menteri Keuangan.","Dalam hal Penanggung Utang atas Piutang Negara yang bersumber dari penerusan Pinjaman Luar Negeri/Rekening Dana Investasi/Rekening Pembangunan Daerah selain Penanggung Utang sebagaimana dimaksud dalam Pasal 16 ayat (2), tata cara optimalisasi penyelesaian Piutang Negara dimaksud tidak diatur lebih lanjut dengan Peraturan Menteri Keuangan.",pp-14-2005-3.pdf - Google Drive,,kontradiksi
Penghapusan Secara Bersyarat dan Penghapusan Secara Mutlak atas piutang Perusahaan Negara/Daerah dilakukan sesuai dengan ketentuan peraturan perundang-undangan yang berlaku.,Penghapusan Secara Bersyarat dan Penyimpanan Secara Mutlak atas piutang Perusahaan Negara/Pusat dilakukan sesuai dengan ketentuan peraturan perundang-undangan yang sedang berlaku,pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Tata cara Penghapusan Secara Bersyarat dan Penghapusan Secara Mutlak atas piutang Perusahaan Negara/Daerah yang pengurusan piutangnya diserahkan kepada PUPN, diatur lebih lanjut dengan Peraturan Menteri Keuangan.","Peraturan Menteri Keuangan mengatur tata cara Penghapusan Secara Bersyarat dan Penghapusan Secara Mutlak atas piutang Perusahaan Negara/Daerah yang pengurusan piutangnya diserahkan kepada PUPN. Namun, PUPN tidak memiliki kewenangan untuk menghapus piutang tersebut tanpa persetujuan tertulis dari kreditur yang bersangkutan.",pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Tata cara pengajuan usul, penelitian, dan penetapan penghapusan Piutang Negara/Daerah, diatur lebih lanjut dengan Peraturan Menteri Keuangan.","Piutang Negara/Daerah dapat dihapuskan berdasarkan Peraturan Menteri Keuangan, namun, penghapusan piutang dapat diajukan, diteliti, dan disetujui tanpa mengikuti peraturan tersebut.",pp-14-2005-3.pdf - Google Drive,,kontradiksi
Perum Pengerukan berada dalam lingkungan Departemen Perhubungan.,Perum Pengerukan berada dalam lingkungan Departemen Keuangan.,pp-18-1983-3.pdf - Google Drive,,kontradiksi
Sebagai Perusahaan yang memberikan jasa pengerukan Perum Pengerukan wajib mengindahkan peraturan-peraturan tentang keselamatan pelayaran dan tertib bandar atau peraturan-peraturan lainnya.,Sebagai Perusahaan yang memberikan jasa pengerukan Perum Pengerukan dianjurkan mengindahkan peraturan-peraturan tentang berbahayanya pelayaran atau berhubungan peraturan-peraturan lainnya.,pp-18-1983-3.pdf - Google Drive,,kontradiksi
"Perusahaan adalah badan hukum yang diserahi tugas dan kewajiban untuk menyelenggarakan usaha pengerukan alur-alur pelayaran, kolam-kolam pelabuhan, dan reklamasi serta pekerjaan pengerukan lainnya.","Lembaga Perusahaan adalah badan hukum yang diserahi tugas dan kewajiban untuk menyelenggarakan usaha pengerukan alur-alur pelayaran, kolam-kolam pelabuhan, dan reklamasi serta pekerjaan pengerukan lainnya.",pp-18-1983-3.pdf - Google Drive,,kontradiksi
Perusahaan melakukan usaha-usahanya berdasarkan ketentuan-ketentuan dalam Peraturan Pemerintah ini dan peraturan perundang-undangan lainnya.,Perusahaan mengarahkan kegiatan usahanya dengan mengikuti ketentuan-ketentuan yang tercantum dalam Peraturan Pemerintah ini dan juga aturan hukum lain yang berlaku.,pp-18-1983-3.pdf - Google Drive,,kontradiksi
"Dengan tidak mengurangi ketentuan-ketentuan dalam Peraturan Pemerintah ini, terhadap perusahaan berlaku hukum Indonesia.","Meskipun Peraturan Pemerintah ini mengikat perusahaan, hukum asing juga berlaku untuk perusahaan ini.",pp-18-1983-3.pdf - Google Drive,,kontradiksi
Perusahaan berkedudukan dan berkantor di Pusat Jakarta.,Perusahaan berpindah tempat secara teratur dan tidak memiliki kantor fisik.,pp-18-1983-3.pdf - Google Drive,,kontradiksi
Perubahan tempat kedudukan dan Kantor Pusat Perusahaan ditetapkan oleh Menteri.,Perusahaan memiliki hak untuk secara bebas menentukan tempat kedudukan dan kantor pusatnya tanpa melibatkan Menteri.,pp-18-1983-3.pdf - Google Drive,,kontradiksi
Tujuan Perusahaan ialah mengusahakan jasa pengerukan dalam rangka menunjang terselenggaranya kelancaran angkutan laut dan pembangunan lainnya.,Tujuan Perusahaan ialah menyediakan jasa pengerukan yang menyebabkan hambatan dan kerusakan pada angkutan laut serta pembangunan lainnya.,pp-18-1983-3.pdf - Google Drive,,kontradiksi
"Dengan mengindahkan asas-asas ekonomi serta terjaminnya keselamatan kekayaan negara, Perusahaan mengusahakan pengerukan alur-alur pelayaran, kolam-kolam pelabuhan dan pengerukan serta reklamasi untuk pembangunan lainnya dengan menggunakan sarana dan fasilitas baik yang dimilikinya maupun milik pihak ketiga.","Dengan mengabaikan asas-asas ekonomi serta mengabaikan terjaminnya keselamatan kekayaan negara, Perusahaan mengusahakan pengerukan alur-alur pelayaran, kolam-kolam pelabuhan, dan pengerukan serta reklamasi untuk pembangunan lainnya dengan menggunakan sarana dan fasilitas buruk yang dimilikinya maupun milik pihak ketiga.",pp-18-1983-3.pdf - Google Drive,,kontradiksi
Perusahaan memperoleh pendapatan dari jasa pengerukan sebagaimana tersebut pada Pasal 6 Peraturan Pemerintah ini.,"Perusahaan memperoleh pendapatan dari jasa pengerukan sebagaimana tersebut pada Pasal 6 Peraturan Pemerintah ini, tetapi sebenarnya mereka mendapatkan keuntungan dari perdagangan seni lukis.",pp-18-1983-3.pdf - Google Drive,,kontradiksi
Modal Perusahaan adalah kekayaan negara yang dipisahkan dari Anggaran Pendapatan dan Belanja Negara dan tidak terbagi atas saham-saham.,"Modal Perusahaan adalah kekayaan negara yang dipisahkan dari Anggaran Pendapatan dan Belanja Negara dan tidak terbagi atas saham-saham, tetapi sebenarnya modal tersebut merupakan hasil dari investasi saham di berbagai perusahaan swasta.",pp-18-1983-3.pdf - Google Drive,,kontradiksi
Besarnya modal awal Perusahaan adalah sama dengan nilai seluruh kekayaan negara yang tertanam dalam Unit Pengerukan sebagaimana dimaksud dalam Pasal 2 Peraturan Pemerintah ini berdasarkan penetapan Menteri Keuangan sesuai dengan hasil perhitungan yang dilakukan secara bersama oleh Departemen Keuangan dan Departemen Perhubungan.,"Besarnya modal awal Perusahaan adalah sama dengan nilai seluruh kekayaan negara yang tertanam dalam Unit Pengerukan sebagaimana dimaksud dalam Pasal 2 Peraturan Pemerintah ini berdasarkan penetapan Menteri Keuangan sesuai dengan hasil perhitungan yang dilakukan secara bersama oleh Departemen Keuangan dan Departemen Perhubungan, tetapi sebenarnya modal awalnya ditentukan oleh hasil undian acak.",pp-18-1983-3.pdf - Google Drive,,kontradiksi
Setiap penambahan modal yang berasal dari kekayaan negara yang dipisahkan dilakukan dengan Peraturan Pemerintah.,Setiap penambahan modal yang berasal dari kekayaan negara yang dipisahkan dilakukan tanpa mengikuti Peraturan Pemerintah.,pp-18-1983-3.pdf - Google Drive,,kontradiksi
Perusahaan mempunyai cadangan umum yang dibentuk dan dipupuk menurut ketentuan Pasal 30 ayat (1) huruf b Peraturan Pemerintah ini.,Perusahaan tidak mempunyai cadangan umum yang dibentuk dan dipupuk menurut ketentuan Pasal 30 ayat (2) huruf a Peraturan Pemerintah ini.,pp-18-1983-3.pdf - Google Drive,,kontradiksi
Perusahaan mempunyai cadangan tujuan yang dibentuk dan dipupuk menurut ketentuan Pasal 30 ayat (1) Peraturan Pemerintah ini dan cadangan penyusutan yang pengurusannya ditetapkan oleh Menteri.,"Perusahaan tidak mempunyai cadangan tujuan yang dibentuk dan dipupuk menurut ketentuan Pasal 30 ayat (1) Peraturan Pemerintah ini, dan cadangan penyusutan yang pengurusannya ditetapkan oleh Menteri juga tidak ada.",pp-18-1983-3.pdf - Google Drive,,kontradiksi
Perusahaan tidak mengadakan cadangan diam dan/atau cadangan rahasia.,Perusahaan selalu mengadakan cadangan diam dan/atau cadangan rahasia.,pp-18-1983-3.pdf - Google Drive,,kontradiksi
Semua alat-alat likuid (liquid) yang tidak segera diperlukan oleh Perusahaan disimpan dalam Bank milik Negara yang ditunjuk oleh Menteri.,Semua alat-alat likuid (liquid) yang tidak segera diperlukan oleh Perusahaan telah hilang dalam Bank milik Negara yang ditunjuk oleh Menteri.,pp-18-1983-3.pdf - Google Drive,,kontradiksi
"Pembelanjaan untuk investasi yang dilaksanakan Perusahaan dapat berasal dari dana intern Perusahaan, penyertaan negara melalui Anggaran Pendapatan dan Belanja Negara, pinjaman dari dalam dan/atau luar negeri, dan sumber-sumber lainnya yang sah.",Pembelanjaan untuk investasi yang dilaksanakan Perusahaan sebaiknya berasal dari hasil lelang barang-barang tak terpakai dan pengurangan gaji karyawan untuk menutupi kekurangan dana.,pp-18-1983-3.pdf - Google Drive,,kontradiksi
"Anggaran investasi diajukan bersama dengan Anggaran Perusahaan, sedangkan bilamana anggaran investasi diajukan pada masa tahun buku yang sedang berjalan, maka anggaran investasi diajukan bersamaan dengan anggaran tambahan atau perubahan anggaran Perusahaan yang pengajuannya dilakukan sesuai dengan tata cara sebagaimana dimaksud dalam Pasal 27 Peraturan Pemerintah ini.","Anggaran investasi diajukan secara terpisah dari Anggaran Perusahaan, sedangkan bila anggaran investasi diajukan pada masa tahun buku yang sedang berjalan, maka anggaran investasi diajukan bersamaan dengan anggaran perjalanan dinas pegawai yang pengajuannya dilakukan sesuai dengan tata cara sebagaimana dimaksud dalam Pasal 27 Peraturan Pemerintah ini.",pp-18-1983-3.pdf - Google Drive,,kontradiksi
Perusahaan dapat memperoleh dana-dana yang diperlukan untuk mengembangkan usahanya melalui pengeluaran obligasi atau alat-alat yang sah lainnya.,Perusahaan dapat memperoleh dana-dana yang diperlukan untuk mengembangkan usahanya melalui mengurangi jumlah karyawan atau dengan mencatatkan saham-sahamnya di bursa saham.,pp-18-1983-3.pdf - Google Drive,,kontradiksi
"Pengeluaran obligasi atau alat-alat yang sah lainnya sebagaimana dimaksud dalam ayat (1) Pasal ini, termasuk ketentuan-ketentuan yang berhubungan dengan itu diatur dengan Peraturan Pemerintah.","Pengeluaran obligasi atau alat-alat yang sah lainnya sebagaimana dimaksud dalam ayat (1) Pasal ini, termasuk ketentuan-ketentuan yang berhubungan dengan itu diatur tanpa pengawasan oleh pihak otoritas terkait.",pp-18-1983-3.pdf - Google Drive,,kontradiksi
"Atas usul Direksi, Menteri menetapkan tarip bagi jasa pengerukan sesuai dengan ketentuan-ketentuan yang berlaku.","Atas usul Direksi, Menteri menetapkan tarip bagi jasa pengerukan dengan cara acak tanpa mempertimbangkan ketentuan-ketentuan yang berlaku.",pp-18-1983-3.pdf - Google Drive,,kontradiksi
Menteri menetapkan kebijaksanaan umum mengenai tujuan dan lapangan usaha Perusahaan sebagaimana dimaksud dalam Pasal 5 dan Pasal 6 Peraturan Pemerintah ini.,Menteri menetapkan kebijaksanaan umum mengenai tujuan dan lapangan usaha Perusahaan sebagaimana dimaksud dalam Pasal 4 dan Pasal 5 Peraturan Pemerintah ini secara sembarangan tanpa memperhatikan peraturan yang berlaku.,pp-18-1983-3.pdf - Google Drive,,kontradiksi
Menteri melakukan pengawasan umum atas jalannya Perusahaan.,Menteri melakukan intervensi umum atas jalannya Perusahaan terkait investasi,pp-18-1983-3.pdf - Google Drive,,kontradiksi
"Dalam rangka penyelenggaraan hal sebagaimana dimaksud dalam ayat (1) pasal ini, Menteri menetapkan lebih lanjut kewenangan Direktur Jenderal yang bersangkutan sesuai dengan bidang kegiatannya untuk melakukan pembinaan teknis terhadap Perusahaan.","Dalam rangka penyelenggaraan hal sebagaimana dimaksud dalam ayat (1) Pasal ini, Menteri menetapkan lebih lanjut kewenangan Direktur Jenderal yang bersangkutan sesuai dengan bidang kegiatannya untuk melakukan pembinaan teknis terhadap Perusahaan tanpa mengacu pada kompetensi dan pengetahuan yang relevan.",pp-18-1983-3.pdf - Google Drive,,kontradiksi
Pada Perusahaan dibentuk Dewan Pengawas sebagai satuan organisasi Perusahaan yang bertanggung jawab kepada Menteri.,Pada Perusahaan dibentuk Dewan Pengawas sebagai satuan organisasi Perusahaan yang bertanggung jawab kepada Menteri tanpa adanya mekanisme pelaporan dan akuntabilitas yang jelas.,pp-18-1983-3.pdf - Google Drive,,kontradiksi
Dewan Pengawas bertugas melaksanakan pengawasan sehari-hari atas Perusahaan.,Dewan Pengawas bertugas melaksanakan pengawasan sehari-hari atas Perusahaan.,pp-18-1983-3.pdf - Google Drive,,kontradiksi
"Dewan Pengawas beranggotakan sebanyak-banyaknya 5 (lima) orang dan terdiri dari unsur Departemen Teknis yang bersangkutan, Departemen Keuangan, Departemen/Instansi lain yang kaitannya bersangkutan dengan Perusahaan, dan pejabat lain yang ditunjuk oleh Menteri.","Dewan Pengawas beranggotakan sebanyak-banyaknya 5 (lima) orang dan terdiri dari unsur Departemen Teknis yang bersangkutan, Departemen Keuangan, Departemen/Instansi lain yang kaitannya bersangkutan dengan Perusahaan, dan pejabat lain yang ditunjuk oleh para Menteri.",pp-18-1983-3.pdf - Google Drive,,kontradiksi
